"gamma","M","seed","M.label","error","num_redo_all","num_redo_none","mle_pois","mle_pois_bc","mle_negbin","mle_gamma","lrt_stat"
4,1,30,"(6, 12, 18)",0,0,0,0.875355410595137,0.872535539817471,1.69804514418958,7.98715742402087,0.793205462579834
0,2,30,"(30, 60, 90)",0,0,0,1.04007450847763,1.03868405123029,1.20321231856983,1.84728669241716,0.440688839211589
0.2,2,30,"(30, 60, 90)",0,0,0,1.07370848488728,1.07216447235911,1.07370848488728,0,0
1,2,30,"(30, 60, 90)",0,0,0,0.948282240592282,0.947318859416067,0.948282240592282,0,0
4,2,30,"(30, 60, 90)",0,0,0,0.813266049780152,0.8129731259978,1.33574151015113,7.6119238308092,2.31735794047654
0,1,31,"(6, 12, 18)",0,0,0,0.856227998215082,0.852995808224703,0.856227998215082,0,0
0.2,1,31,"(6, 12, 18)",0,0,0,1.11331502314387,1.1045743856208,1.11331502314387,0,0
1,1,31,"(6, 12, 18)",0,0,0,0.972197898992335,0.966905055403448,0.972197898992335,0,0
4,1,31,"(6, 12, 18)",0,0,0,0.60688901779761,0.61038635759334,0.692278392922163,1.99197584538857,0.0356083499850683
0,2,31,"(30, 60, 90)",0,0,0,0.958563644651532,0.957539410374677,1.23956785201953,3.39494777298385,0.853731349444615
0.2,2,31,"(30, 60, 90)",0,0,0,0.952852463315949,0.951858024032095,0.952852463315949,0,0
1,2,31,"(30, 60, 90)",0,0,0,0.928495693960001,0.927623228711384,0.928495693960001,0,0
4,2,31,"(30, 60, 90)",0,0,0,0.822907223923309,0.822556813253406,1.21655768579939,6.15551886740669,1.84119121130971
0,1,32,"(6, 12, 18)",0,0,0,0.935458712854207,0.9309078108617,0.935458712854207,0,0
0.2,1,32,"(6, 12, 18)",0,0,0,0.895156241627773,0.891783641347943,0.895156241627773,0,0
1,1,32,"(6, 12, 18)",0,0,0,0.882925555027136,0.879565644305949,0.882925555027136,0,0
4,1,32,"(6, 12, 18)",0,0,0,0.869901054941532,0.867005463599221,2.56798704725039,11.4383888134398,1.739071024699
0,2,32,"(30, 60, 90)",0,0,0,0.971106591546,0.970020296183191,0.971106591546,0,0
0.2,2,32,"(30, 60, 90)",0,0,0,0.988980506615621,0.987825719985074,1.01654695835017,0.382846541629163,0.0157369963612837
1,2,32,"(30, 60, 90)",0,0,0,0.8985405497741,0.897805654643535,1.02968275981597,1.95276410314395,0.324773496465014
4,2,32,"(30, 60, 90)",0,0,0,0.724900668731256,0.725073876197989,0.724900668731256,0,0
0,1,33,"(6, 12, 18)",0,0,0,1.13303722768423,1.12285481418611,1.13303722768423,0,0
0.2,1,33,"(6, 12, 18)",0,0,0,1.10951408952989,1.10086759802298,3.28340054095432,10.1382656213677,1.56337946230823
1,1,33,"(6, 12, 18)",0,0,0,0.899632898045273,0.894898868146305,1.90100222044614,6.82101020127909,0.837240499348098
4,1,33,"(6, 12, 18)",0,0,0,0.737029634251114,0.737520410481865,0.737029634251114,0,0
0,2,33,"(30, 60, 90)",0,0,0,1.00636093714776,1.00511418218965,1.00636093714776,0,0
0.2,2,33,"(30, 60, 90)",0,0,0,0.959170683132096,0.958160748222367,1.03382064453855,1.06203433695038,0.0995618635024584
1,2,33,"(30, 60, 90)",0,0,0,0.96487857631969,0.96381923711771,0.964873036020583,2.75137419424772e-05,1.48674901083723e-05
4,2,33,"(30, 60, 90)",0,0,0,0.797060941220762,0.796843397514002,0.992521431920653,3.54329982767123,0.650956531684869
0,1,34,"(6, 12, 18)",0,0,0,1.03149650504952,1.02377987596936,1.03149650504952,0,0
0.2,1,34,"(6, 12, 18)",0,0,0,1.05499857459718,1.04653347967082,58.2975324260592,23.8183894250845,5.40087748862331
1,1,34,"(6, 12, 18)",0,0,0,0.930275057476497,0.925857178566714,0.930275057476497,0,0
4,1,34,"(6, 12, 18)",0,0,0,0.954960321090074,0.949593927670619,2.00701269889096,6.43936601387193,1.09410594924557
0,2,34,"(30, 60, 90)",0,0,0,1.13082410286547,1.12902342060613,1.13082410286547,0,0
0.2,2,34,"(30, 60, 90)",0,0,0,0.980612977913347,0.979486653294116,0.980612977913347,0,0
1,2,34,"(30, 60, 90)",0,0,0,0.876591634532258,0.875965134129798,1.07923611284364,3.0374041423529,0.482087166406245
4,2,34,"(30, 60, 90)",0,0,0,0.854648671600563,0.854146339943755,0.923597074509493,1.20417732045425,0.0813952353596505
0,1,35,"(6, 12, 18)",0,0,0,0.983230226219305,0.977485147641706,0.983230226219305,0,0
0.2,1,35,"(6, 12, 18)",0,0,0,0.972634893849573,0.966985806505918,1.33194144643216,3.3484639260714,0.350350039579695
1,1,35,"(6, 12, 18)",0,0,0,0.954076097435161,0.948996022358324,126.540087549957,34.5790340479455,4.82578762997278
4,1,35,"(6, 12, 18)",0,0,0,0.747314196200223,0.747040205757308,111.575251320676,47.0409110026894,2.1651889762523
0,2,35,"(30, 60, 90)",0,0,0,1.02339106791818,1.02207057762555,1.02339106791818,0,0
0.2,2,35,"(30, 60, 90)",0,0,0,0.847476229936113,0.846997560349029,0.847476229936113,0,0
1,2,35,"(30, 60, 90)",0,0,0,0.951898507226996,0.950915068031768,0.951898507226996,0,0
4,2,35,"(30, 60, 90)",0,0,0,0.781017068804181,0.780895064535765,1.97370577900659,13.8831179212278,6.85942607133427
0,1,36,"(6, 12, 18)",0,0,0,0.914743106321663,0.910831066099608,0.914743106321663,0,0
0.2,1,36,"(6, 12, 18)",0,0,0,1.28860270041053,1.27520801493418,1.97160129005239,3.44743591055881,0.736605932601009
1,1,36,"(6, 12, 18)",0,0,0,1.0300212891036,1.02234301704107,1.0300212891036,0,0
4,1,36,"(6, 12, 18)",0,0,0,0.932152201687614,0.92775543581342,0.932152201687614,0,0
0,2,36,"(30, 60, 90)",0,0,0,1.03635708431654,1.03497589028285,1.42419759174546,3.90724379217669,1.27091478624334
0.2,2,36,"(30, 60, 90)",0,0,0,0.989120909698683,0.98796294444963,1.07215487260447,1.06939777248118,0.10733048316547
1,2,36,"(30, 60, 90)",0,0,0,0.988864152414909,0.987709543981614,0.988864152414909,0,0
4,2,36,"(30, 60, 90)",0,0,0,0.852756155806681,0.852256580185975,1.00370237506734,2.42444334920253,0.392987575726693
0,1,37,"(6, 12, 18)",0,0,0,1.00738116804131,1.00018620134795,8254.82319939912,50.4684628925737,6.33181999471637
0.2,1,37,"(6, 12, 18)",0,0,0,1.32216843097159,1.30885376994667,1.32216843097159,0,0
1,1,37,"(6, 12, 18)",0,0,0,1.00179568354557,0.995594524290434,1.00179568354557,0,0
4,1,37,"(6, 12, 18)",0,0,0,0.798168698556961,0.796879536017303,1.81219939365623,8.76985141735545,1.40166601030373
0,2,37,"(30, 60, 90)",0,0,0,1.06255751069383,1.06106510631304,1.47768659260165,4.076972333427,1.34728708599641
0.2,2,37,"(30, 60, 90)",0,0,0,0.933683943411442,0.932783818430006,0.933683943411442,0,0
1,2,37,"(30, 60, 90)",0,0,0,0.955211106936232,0.954206787654934,0.955211106936232,0,0
4,2,37,"(30, 60, 90)",0,0,0,0.746191820031575,0.746249639840817,1.57218704432237,12.0218315855119,4.38450298890973
0,1,38,"(6, 12, 18)",0,0,0,0.830298498425421,0.828612392375937,0.860344127075113,0.47224640445783,0.00271635541025717
0.2,1,38,"(6, 12, 18)",0,0,0,0.78133418253888,0.780867558317814,0.78133418253888,0,0
1,1,38,"(6, 12, 18)",0,0,0,0.909427080725629,0.905608559261461,7.88242609573203,22.3516591216804,3.21841198781186
4,1,38,"(6, 12, 18)",0,0,0,0.927349473633074,0.922300059365125,0.927349473633074,0,0
0,2,38,"(30, 60, 90)",0,0,0,0.912631572089506,0.911836120696375,0.912631572089506,0,0
0.2,2,38,"(30, 60, 90)",0,0,0,1.04398133194025,1.04257038874097,1.25544018413033,2.34333812944388,0.512829674359182
1,2,38,"(30, 60, 90)",0,0,0,0.900214578240516,0.899479862142081,1.10308439724212,2.90726562364221,0.653347803317274
4,2,38,"(30, 60, 90)",0,0,0,0.740018472031854,0.740123631592495,1.35326214020958,10.0941920914949,2.77220299216231
0,1,39,"(6, 12, 18)",0,0,0,1.0162518448228,1.00953896261573,1.0162518448228,0,0
0.2,1,39,"(6, 12, 18)",0,0,0,1.25840316268253,1.24634097891778,1.25840316268253,0,0
1,1,39,"(6, 12, 18)",0,0,0,0.847463044221309,0.844022041308565,0.847463044221309,0,0
4,1,39,"(6, 12, 18)",0,0,0,0.755365456556668,0.755005155278641,0.755365456556668,0,0
0,2,39,"(30, 60, 90)",0,0,0,0.963676701143093,0.962638805843744,0.963676701143093,0,0
0.2,2,39,"(30, 60, 90)",0,0,0,0.956426751910584,0.955428431534581,0.969714613545394,0.194922206442456,0.00288844122951559
1,2,39,"(30, 60, 90)",0,0,0,0.919383901390245,0.918557158293969,0.919383901390245,0,0
4,2,39,"(30, 60, 90)",0,0,0,0.798078347715359,0.797851184939845,0.797999842648727,1.28786503054301e-05,6.04726619712892e-06
0,1,40,"(6, 12, 18)",0,0,0,1.10881178953793,1.10029338700834,2.24463936721516,7.22035453958348,1.15972154577557
0.2,1,40,"(6, 12, 18)",0,0,0,1.0871456912467,1.07907635869923,2.21773749699658,7.78361096817028,0.88810015608837
1,1,40,"(6, 12, 18)",0,0,0,0.993853258021075,0.987657157125445,1.02078698238493,0.288521391970259,0.00255816191983627
4,1,40,"(6, 12, 18)",0,0,0,0.719517569859687,0.720048167976499,0.719517569859687,0,0
0,2,40,"(30, 60, 90)",0,0,0,0.978283340141783,0.977160092087194,0.978283340141783,0,0
0.2,2,40,"(30, 60, 90)",0,0,0,0.975849732852787,0.974742083201643,1.04006886160985,0.83462793391879,0.0652271582475805
1,2,40,"(30, 60, 90)",0,0,0,0.909707714574824,0.90891629469215,1.22049249470315,4.05565390723703,1.03218046673146
4,2,40,"(30, 60, 90)",0,0,0,0.807523552203506,0.807260753944203,2.41370145946252,16.0127932925509,6.21161724805711
0,1,41,"(6, 12, 18)",0,0,0,0.820117210081384,0.818385110665165,0.820117210081384,0,0
0.2,1,41,"(6, 12, 18)",0,0,0,0.893725708923635,0.889321626371015,0.893725708923635,0,0
1,1,41,"(6, 12, 18)",0,0,0,1.06921476094042,1.06146070430682,1.24944551545012,1.72853130681265,0.0549578731423424
4,1,41,"(6, 12, 18)",0,0,0,1.09407324574544,1.08565023587869,1.62172753522417,3.72143553490858,0.434026927756918
0,2,41,"(30, 60, 90)",0,0,0,0.876310928056902,0.87568635117952,0.876310928056902,0,0
0.2,2,41,"(30, 60, 90)",0,0,0,0.975254811072129,0.97416203642842,0.975254811072129,0,0
1,2,41,"(30, 60, 90)",0,0,0,1.01648506942598,1.01519971107447,1.01618042289621,2.8798015405862e-05,2.22915705307969e-05
4,2,41,"(30, 60, 90)",0,0,0,0.865830891785506,0.865274678842098,0.980079328040016,1.9338377535351,0.213108277788933
0,1,42,"(6, 12, 18)",0,0,0,1.21272706496531,1.2013923219841,1.21272706496531,0,0
0.2,1,42,"(6, 12, 18)",0,0,0,0.950959596450429,0.94608352085957,0.950959596450429,0,0
1,1,42,"(6, 12, 18)",0,0,0,0.854408680321208,0.852046652168221,0.854408680321208,0,0
4,1,42,"(6, 12, 18)",0,0,0,0.87658914657566,0.873739359234909,2.10542156546481,10.9716881487326,0.506807783239509
0,2,42,"(30, 60, 90)",0,0,0,1.05380839116339,1.05234700799541,1.05380839116339,0,0
0.2,2,42,"(30, 60, 90)",0,0,0,1.05780240522016,1.05632962571207,1.17021108505092,1.27523069347551,0.190553615165754
1,2,42,"(30, 60, 90)",0,0,0,0.923894072720823,0.923044070873598,1.2326967755384,3.97998115443208,1.17777192749486
4,2,42,"(30, 60, 90)",0,0,0,0.881132360607749,0.880495560619632,1.02585525217728,2.28269365439449,0.326573426369578
0,1,43,"(6, 12, 18)",0,0,0,0.926478311568098,0.92227239514477,0.926478311568098,0,0
0.2,1,43,"(6, 12, 18)",0,0,0,0.981325911913361,0.974787496303031,26.1163581505272,26.6181280953597,4.34637219601953
1,1,43,"(6, 12, 18)",0,0,0,0.678472412931995,0.680221360013997,1631.69020405907,69.9984159234843,5.82067337786683
4,1,43,"(6, 12, 18)",0,0,0,0.889604641427079,0.885456622156744,0.889604641427079,0,0
0,2,43,"(30, 60, 90)",0,0,0,1.04078723777686,1.0393872628316,1.99957239164961,7.56529715606611,4.19773873417353
0.2,2,43,"(30, 60, 90)",0,0,0,0.947481269644489,0.94652262456474,0.947481269644489,0,0
1,2,43,"(30, 60, 90)",0,0,0,0.865623398542081,0.865051947191242,1.04138529185486,2.57510225284004,0.559231649614503
4,2,43,"(30, 60, 90)",0,0,0,0.837724133966862,0.837297545399698,0.837724133966862,0,0
0,1,44,"(6, 12, 18)",0,0,0,1.11542654379796,1.10654431700245,1.11542654379796,0,0
0.2,1,44,"(6, 12, 18)",0,0,0,1.33857802320043,1.32488109637127,1.33857802320043,0,0
1,1,44,"(6, 12, 18)",0,0,0,0.903267380395245,0.897773058560793,0.903267380395245,0,0
4,1,44,"(6, 12, 18)",0,0,0,0.770461651865153,0.769935037384151,0.960412849582847,2.80180008202606,0.188907701540614
0,2,44,"(30, 60, 90)",0,0,0,0.967942052332863,0.9668830060355,1.22414152667622,3.24672703520596,0.892854273462262
0.2,2,44,"(30, 60, 90)",0,0,0,0.97129046304363,0.97022259556285,0.97129046304363,0,0
1,2,44,"(30, 60, 90)",0,0,0,0.872494996546744,0.871888360585899,1.56806756892301,7.70027904830694,3.39091017300302
4,2,44,"(30, 60, 90)",0,0,0,0.798703831878344,0.798485315602658,1.33977566329523,7.79068768960141,2.38406566443382
0,1,45,"(6, 12, 18)",0,0,0,0.978840055003739,0.973047066787096,0.978840055003739,0,0
0.2,1,45,"(6, 12, 18)",0,0,0,1.15843661965642,1.14815468078755,9251.18520693056,39.593979282785,6.55814030050951
1,1,45,"(6, 12, 18)",0,0,0,1.01051242037764,1.00222069313169,1.01051242037764,0,0
4,1,45,"(6, 12, 18)",0,0,0,0.865741267382033,0.861992159637348,1.96337300761988,9.28114992333287,1.25858423774358
0,2,45,"(30, 60, 90)",0,0,0,1.06820229295683,1.06667892036673,1.06820229295683,0,0
0.2,2,45,"(30, 60, 90)",0,0,0,1.01793313608837,1.01663106119111,1.01793313608837,0,0
1,2,45,"(30, 60, 90)",0,0,0,0.790880618308176,0.790710759127578,1.36991143002773,9.07950638714388,3.08329831903143
4,2,45,"(30, 60, 90)",0,0,0,0.827195916677607,0.826831535590175,0.910049510344159,1.51408897508774,0.139252935631021
0,1,46,"(6, 12, 18)",0,0,0,0.799213371789506,0.79646256553164,0.863359186403049,1.02237695053279,0.0143021644398118
0.2,1,46,"(6, 12, 18)",0,0,0,1.12100043481851,1.11209988477547,1.12100043481851,0,0
1,1,46,"(6, 12, 18)",0,0,0,1.09950277228183,1.09025075846001,1.52663369267112,3.28227244228572,0.383780266318325
4,1,46,"(6, 12, 18)",0,0,0,0.763940463164507,0.762827152443538,28.1908555367981,29.1191196562664,4.135728611281
0,2,46,"(30, 60, 90)",0,0,0,0.994537224520997,0.993352350532868,0.994537224520997,0,0
0.2,2,46,"(30, 60, 90)",0,0,0,1.00450565013638,1.00327385207154,1.36671900569679,3.98735187916085,1.24154057857004
1,2,46,"(30, 60, 90)",0,0,0,0.912195956306698,0.911392419543237,0.912195956306698,0,0
4,2,46,"(30, 60, 90)",0,0,0,0.81013773880575,0.80985679786447,0.880701588686971,1.259960557539,0.109068336716518
0,1,47,"(6, 12, 18)",0,0,0,1.05953987357031,1.05213332697119,1.05953987357031,0,0
0.2,1,47,"(6, 12, 18)",0,0,0,1.02911335069677,1.02237062345467,1.02911335069677,0,0
1,1,47,"(6, 12, 18)",0,0,0,0.999767613416179,0.99281753874645,1.65196594684173,4.80841440400908,0.61741919170646
4,1,47,"(6, 12, 18)",0,0,0,0.709126767436063,0.710420110402536,0.709126767436063,0,0
0,2,47,"(30, 60, 90)",0,0,0,1.01322737556549,1.01196087477183,1.01322737556549,0,0
0.2,2,47,"(30, 60, 90)",0,0,0,0.979469478451058,0.97835711987687,0.979469478451058,0,0
1,2,47,"(30, 60, 90)",0,0,0,0.929996280326201,0.929107980389855,0.929996280326201,0,0
4,2,47,"(30, 60, 90)",0,0,0,0.865872480072572,0.86530060216291,1.58297401062363,8.55096778198717,3.6581192592846
0,1,48,"(6, 12, 18)",0,0,0,1.11114647039915,1.10244961872058,1.11114647039915,0,0
0.2,1,48,"(6, 12, 18)",0,0,0,1.31195533827383,1.29787025461632,1.31195533827383,0,0
1,1,48,"(6, 12, 18)",0,0,0,0.886995025752284,0.88357026629051,1.04343275556617,2.17941690426193,0.0786650741930828
4,1,48,"(6, 12, 18)",0,0,0,0.946445431361042,0.94006335922252,3.12743038547426,11.117121078985,1.94266167345779
0,2,48,"(30, 60, 90)",0,0,0,1.12105188046178,1.11929541827471,1.12105188046178,0,0
0.2,2,48,"(30, 60, 90)",0,0,0,0.885983940075969,0.885309395717615,0.886512041740437,2.69098134839223e-06,7.93006211097236e-05
1,2,48,"(30, 60, 90)",0,0,0,0.865035979999886,0.864478796598838,0.865035979999886,0,0
4,2,48,"(30, 60, 90)",0,0,0,0.831561181830663,0.831158580952529,1.67588637836573,9.78716387889018,4.54750072284537
0,1,49,"(6, 12, 18)",0,0,0,1.1458897374275,1.13643710083975,1.1458897374275,0,0
0.2,1,49,"(6, 12, 18)",0,0,0,1.05882929740384,1.05107077869433,1.56045842261929,3.54838899571278,0.41986912073844
1,1,49,"(6, 12, 18)",0,0,0,0.882911370518489,0.879570264141589,4.85415378940425,13.9152095421255,1.02996418830341
4,1,49,"(6, 12, 18)",0,0,0,0.68862713398672,0.690892843682274,0.883132826451695,3.94984857722896,0.194060938496534
0,2,49,"(30, 60, 90)",0,0,0,0.980609746276483,0.979485462001353,1.1222579792251,1.74824735366071,0.319597021892378
0.2,2,49,"(30, 60, 90)",0,0,0,0.906933465072734,0.906158249896005,0.906933465072734,0,0
1,2,49,"(30, 60, 90)",0,0,0,0.885062038170455,0.884400960034185,0.885062038170455,0,0
4,2,49,"(30, 60, 90)",0,0,0,0.692546283702901,0.692923724171478,2.52232170339702,22.6420093599438,7.85634472189713
0,1,50,"(6, 12, 18)",0,0,0,1.22086501266924,1.20975413927591,1.60636141727457,2.59618080500308,0.187860714844987
0.2,1,50,"(6, 12, 18)",0,0,0,1.24777413737804,1.23610564586187,28.5474103291518,20.4754346959353,3.9279769844722
1,1,50,"(6, 12, 18)",0,0,0,0.842464117735087,0.840130263608841,0.881769444133396,0.621905455505997,0.00622934271635245
4,1,50,"(6, 12, 18)",0,0,0,0.939526818727367,0.935012627604682,0.939526818727367,0,0
0,2,50,"(30, 60, 90)",0,0,0,1.0438006272239,1.04238128173846,1.4410351279357,3.85852757677425,1.3617707158437
0.2,2,50,"(30, 60, 90)",0,0,0,1.00264754859284,1.00141626636455,1.00264754859284,0,0
1,2,50,"(30, 60, 90)",0,0,0,1.04140822389513,1.04001066772932,1.1003242802824,0.696247043982405,0.0534220299696244
4,2,50,"(30, 60, 90)",0,0,0,0.777572399661977,0.777470692121671,0.777572399661977,0,0
0,1,51,"(6, 12, 18)",0,0,0,1.23245508430028,1.22111800685206,2.0331909610999,4.46842852221169,0.641521694317845
0.2,1,51,"(6, 12, 18)",0,0,0,0.967887877168014,0.962421001586155,1.11995589790147,1.48001178972971,0.0443493947139473
1,1,51,"(6, 12, 18)",0,0,0,0.847638331334384,0.844987593810287,0.938454903729564,1.15195095421386,0.0194820676294114
4,1,51,"(6, 12, 18)",0,0,0,0.76310734794493,0.762456257190739,0.822081255170513,0.932348727101382,0.0177192763127607
0,2,51,"(30, 60, 90)",0,0,0,0.914146470198998,0.913348620435756,1.0502685776643,2.02784963547986,0.333569411813187
0.2,2,51,"(30, 60, 90)",0,0,0,0.918565267274195,0.917743345636794,0.918565267274195,0,0
1,2,51,"(30, 60, 90)",0,0,0,0.873435329516758,0.872838668402699,1.14413073752612,4.10366018212133,0.920824223818954
4,2,51,"(30, 60, 90)",0,0,0,0.716655068726801,0.716877924482179,0.962929872235589,5.29380449523924,1.01123890962469
0,1,52,"(6, 12, 18)",0,0,0,0.918490275007028,0.914441024077159,2726.87787677288,66.6833938467713,8.0298908321532
0.2,1,52,"(6, 12, 18)",0,0,0,1.10155598542201,1.09299457657638,3.99325399889178,11.0149374675567,2.58987450099238
1,1,52,"(6, 12, 18)",0,0,0,0.994541791170535,0.988550204670309,2.36838631790932,8.4751607315274,1.03785644810108
4,1,52,"(6, 12, 18)",0,0,0,0.821698437475723,0.81998518484892,2.60211596214474,10.6746478954848,1.54031868835875
0,2,52,"(30, 60, 90)",0,0,0,0.944978927193804,0.944027126234316,1.3463853620732,4.94016800058736,1.51815408452626
0.2,2,52,"(30, 60, 90)",0,0,0,0.996861249339812,0.995672984994537,0.996861249339812,0,0
1,2,52,"(30, 60, 90)",0,0,0,0.91789632658132,0.917071223741579,1.14090435730443,3.10515095223721,0.500713953036438
4,2,52,"(30, 60, 90)",0,0,0,0.696763489505746,0.697101450435516,1.03757771411099,7.08254994940678,1.78787758946487
0,1,53,"(6, 12, 18)",0,0,0,1.08011469201134,1.07118310824046,1.08011469201134,0,0
0.2,1,53,"(6, 12, 18)",0,0,0,1.17868379453493,1.16870728921491,1.17868379453493,0,0
1,1,53,"(6, 12, 18)",0,0,0,0.846213229190612,0.842805514689277,0.846213229190612,0,0
4,1,53,"(6, 12, 18)",0,0,0,0.673513474572871,0.675393786131626,0.673513474572871,0,0
0,2,53,"(30, 60, 90)",0,0,0,0.901785579318973,0.901046914954854,0.901785579318973,0,0
0.2,2,53,"(30, 60, 90)",0,0,0,0.897635789881921,0.896905114243888,1.01854512332227,1.79850202914149,0.25863531404093
1,2,53,"(30, 60, 90)",0,0,0,0.943704658290395,0.942755801515641,3.39719393593039,15.9681934004356,10.5994906286112
4,2,53,"(30, 60, 90)",0,0,0,0.812548084498712,0.812253859476095,0.891821486188071,1.5623605438142,0.119192490035857
0,1,54,"(6, 12, 18)",0,0,0,0.889330476749309,0.885222201587001,1.34127900713222,5.09123756764044,0.408679589991777
0.2,1,54,"(6, 12, 18)",0,0,0,1.0749384503851,1.06677427121073,1.84050959902148,4.44767341268076,0.703008546839641
1,1,54,"(6, 12, 18)",0,0,0,1.11632196478244,1.10745027811839,1.62993125814324,3.64263970966336,0.509525953535132
4,1,54,"(6, 12, 18)",0,0,0,0.99552735204428,0.988517559114248,0.99552735204428,0,0
0,2,54,"(30, 60, 90)",0,0,0,1.05683032908912,1.05536280250292,1.05683032908912,0,0
0.2,2,54,"(30, 60, 90)",0,0,0,0.951037681008192,0.950064673826031,1.14964535272348,2.68692116441727,0.584463263925045
1,2,54,"(30, 60, 90)",0,0,0,1.0201850397381,1.01888593821981,1.23987448295157,2.51563623706168,0.633927728090384
4,2,54,"(30, 60, 90)",0,0,0,0.846535651518631,0.846058498357261,1.77470100590114,10.2230751411114,5.26927182004624
0,1,55,"(6, 12, 18)",0,0,0,0.887442682409649,0.884519487405375,0.887442682409649,0,0
0.2,1,55,"(6, 12, 18)",0,0,0,1.34679779264261,1.33303965838418,1.34679779264261,0,0
1,1,55,"(6, 12, 18)",0,0,0,1.15887202541429,1.14878186937484,7.70670013933082,12.1590626470255,2.80502999297684
4,1,55,"(6, 12, 18)",0,0,0,0.751269020762637,0.750775266065128,1.51562376417487,8.82742256825966,0.70858448471833
